Image,Title,Price,Rating,Author
https://m.media-amazon.com/images/I/71VOaTkx5FL._AC_UY218_.jpg,Digital Computer Electronics,? 448,4.7 out of 5 stars,Albert Malvino
,,,,
https://m.media-amazon.com/images/I/71pync8HGAL._AC_UY218_.jpg,BPB's Computer Course Windows 10 with MS Office 2016,? 257,4.0 out of 5 stars,Prof. Satish Jain
,,,,
https://m.media-amazon.com/images/I/51vlzzkNlSL._AC_UY218_.jpg,"Advanced Engineering Mathematics, 10ed, ISV",? 773,3.9 out of 5 stars,"
    
        
        
            Erwin Kreyszig
        
    
"
,,,,
https://m.media-amazon.com/images/I/51dJUcDMNRL._AC_UY218_.jpg,"Callister's Materials Science and Engineering, 2ed (WIND)",? 491,3.8 out of 5 stars,by 
,,,,
https://m.media-amazon.com/images/I/81N7ztYWjLL._AC_UY218_.jpg,GATE Mechanical Engineering  | GATE 2020 | By Pearson,? 581,1.0 out of 5 stars,by 
,,,,
https://m.media-amazon.com/images/I/61ZrOlFRuJL._AC_UY218_.jpg,"Previous Years' Solved Question Papers: GATE Mechanical Engineering, 2019 by Pearson",? 353,3.8 out of 5 stars,"
    
        
        
            Pearson Education
        
    
"
,,,,
https://m.media-amazon.com/images/I/71pync8HGAL._AC_UY218_.jpg,BPB's Computer Course Windows 10 with MS Office 2016,? 257,4.0 out of 5 stars,Prof. Satish Jain
,,,,
https://m.media-amazon.com/images/I/51b9NYZRcmL._AC_UY218_.jpg,HBR Guide to Data Analytics Basics for Managers,? 599,4.2 out of 5 stars,"
    
        
        
            Harvard Business Review
        
    
"
,,,,
https://m.media-amazon.com/images/I/51VmLRWPBoL._AC_UY218_.jpg,Signals and Systems (Oxford Higher Education),? 612,4.8 out of 5 stars,Tarun Rawat
,,,,
https://m.media-amazon.com/images/I/81aklXXOUIL._AC_UY218_.jpg,Engineering Mechanics of Solids,? 607,3.3 out of 5 stars,Popov
,,,,
https://m.media-amazon.com/images/I/51I8HdkIM4L._AC_UY218_.jpg,Data Structures and Algorithms in Python,"? 15,118",4.0 out of 5 stars,"
    
        
        
            Michael T. Goodrich
        
    
"
,,,,
https://m.media-amazon.com/images/I/81OEtbMF9IL._AC_UY218_.jpg,Digital Electronics: Principles and Integrated Circuits,? 465,5.0 out of 5 stars,Anil K. Maini
,,,,
https://m.media-amazon.com/images/I/51lO8NaxdwL._AC_UY218_.jpg,"Probability and Statistics for Engineers and Scientists: PNIE, 9e",? 960,4.7 out of 5 stars,Walpole
,,,,
https://m.media-amazon.com/images/I/31099a70D5L._AC_UY218_.jpg,"Soft Skills for Everyone, with CD",? 245,3.0 out of 5 stars,Jeff Butterfield
,,,,
https://m.media-amazon.com/images/I/31DND7fxttL._AC_UY218_.jpg,Digital Logic & Computer Design,? 310,3.1 out of 5 stars,Mano
,,,,
https://m.media-amazon.com/images/I/916hOWuF98L._AC_UY218_.jpg,Vogel's Quantitative Chemical Analysis,? 716,4.0 out of 5 stars,J. Mendham
,,,,
https://m.media-amazon.com/images/I/51wxDHpLE+L._AC_UY218_.jpg,Prestressed Concrete,? 530,3.6 out of 5 stars,N. Krishna Raju
,,,,
https://m.media-amazon.com/images/I/51TsoeLmPML._AC_UY218_.jpg,Computing Fundamentals and C Programming,? 424,4.6 out of 5 stars,E Balagurusamy
,,,,
https://m.media-amazon.com/images/I/51WRVFa5h4L._AC_UY218_.jpg,Essential Scrum: A Practical Guide to the Most Popular Agile Process,? 750,4.6 out of 5 stars,S. Kenneth Rubin
,,,,
https://m.media-amazon.com/images/I/51rr4Oy+2GL._AC_UY218_.jpg,Fundamentals of Software Engineering,? 344,4.5 out of 5 stars,Rajib Mall
,,,,
https://m.media-amazon.com/images/I/91-sjUTTgoL._AC_UY218_.jpg,DevOps - A Software Architech's Perspect,? 502,3.8 out of 5 stars,Bass/Weber/Zhu
,,,,
https://m.media-amazon.com/images/I/71t58FV+qFL._AC_UY218_.jpg,"Web Technologies: HTML, JAVASCRIPT, PHP, JAVA, JSP, ASP.NET, XML and Ajax, Black Book: HTML, Javascript, PHP, Java, Jsp, XML and Ajax, Black Book",? 794,4.2 out of 5 stars,Kogent Learning Solutions Inc.
,,,,
https://m.media-amazon.com/images/I/51vlzzkNlSL._AC_UY218_.jpg,"Advanced Engineering Mathematics, 10ed, ISV",? 773,3.9 out of 5 stars,"
    
        
        
            Erwin Kreyszig
        
    
"
,,,,
https://m.media-amazon.com/images/I/51dJUcDMNRL._AC_UY218_.jpg,"Callister's Materials Science and Engineering, 2ed (WIND)",? 491,3.8 out of 5 stars,by 
,,,,
https://m.media-amazon.com/images/I/81N7ztYWjLL._AC_UY218_.jpg,GATE Mechanical Engineering  | GATE 2020 | By Pearson,? 581,1.0 out of 5 stars,by 
,,,,
https://m.media-amazon.com/images/I/61ZrOlFRuJL._AC_UY218_.jpg,"Previous Years' Solved Question Papers: GATE Mechanical Engineering, 2019 by Pearson",? 353,3.8 out of 5 stars,"
    
        
        
            Pearson Education
        
    
"
,,,,
https://m.media-amazon.com/images/I/412IAjWVhqL._AC_UY218_.jpg,Power System Protection and Switchgear,? 450,3.8 out of 5 stars,Badri Ram
,,,,
https://m.media-amazon.com/images/I/817xMS7GRJL._AC_UY218_.jpg,Elements Of Workshop Technology - Volume I - Manufacturing Processes,? 280,5.0 out of 5 stars,Hajra Choudhury & A.K. Hajra Choudhury & Nirjhar Roy S.K
,,,,
https://m.media-amazon.com/images/I/91l4Uv04FCL._AC_UY218_.jpg,Heat & Mass Transfer,? 495,3.3 out of 5 stars,"
    
        
        
            Dr. D.S. Kumar
        
    
"
,,,,
https://m.media-amazon.com/images/I/71zYdtbbZOL._AC_UY218_.jpg,Computer Programming in Fortran 90 and 95,? 302,4.5 out of 5 stars,Rajaraman
,,,,
https://m.media-amazon.com/images/I/81cXviHpOdL._AC_UY218_.jpg,Networks and Systems,? 442,3.7 out of 5 stars,Choudhury D. Roy
,,,,
https://m.media-amazon.com/images/I/51kuuKoH31L._AC_UY218_.jpg,I.T. Apps Foundation of Information Technology - 10,? 359,1.0 out of 5 stars,1
,,,,
https://m.media-amazon.com/images/I/51aViKGq3DL._AC_UY218_.jpg,An Introduction to Thermal Power Plant Engineering and Operation : For Power Plant Professionals,? 610,4.8 out of 5 stars,P.K Das
,,,,
https://m.media-amazon.com/images/I/51NqVDcCcXL._AC_UY218_.jpg,Theory Of Machine And Mechanisms Si Edition,? 447,4.2 out of 5 stars,"John J. Uicker, Gordon R. Pennock & Joseph E. Shigley"
,,,,
https://m.media-amazon.com/images/I/91x40moT7wL._AC_UY218_.jpg,O-Level Made Simple: Programming and Problem Solving through C Language,? 330,3.9 out of 5 stars,Satish Jain
,,,,
https://m.media-amazon.com/images/I/511G1EnSGsL._AC_UY218_.jpg,"Communication Systems, 5ed, ISV",? 400,4.3 out of 5 stars,"Simon Haykin, Michael Moher"
,,,,
https://m.media-amazon.com/images/I/717pJbYxkwL._AC_UY218_.jpg,"Machine Intelligence: Demystifying Machine Learning, Neural Networks and Deep Learning",? 399,3.6 out of 5 stars,Suresh Samudrala
,,,,
https://m.media-amazon.com/images/I/715M7EDDRCL._AC_UY218_.jpg,Material Science and Engineering (In Si Units) (SIE),? 768,3.9 out of 5 stars,William F. Smith
,,,,
https://m.media-amazon.com/images/I/51ktCo7dHTL._AC_UY218_.jpg,101 Things I Learned in Architecture School (The MIT Press),? 806,3.3 out of 5 stars,"
    
        
        
            Matthew Frederick
        
    
"
,,,,
https://m.media-amazon.com/images/I/81N7ztYWjLL._AC_UY218_.jpg,GATE Mechanical Engineering  | GATE 2020 | By Pearson,? 581,1.0 out of 5 stars,by 
,,,,
https://m.media-amazon.com/images/I/61ZrOlFRuJL._AC_UY218_.jpg,"Previous Years' Solved Question Papers: GATE Mechanical Engineering, 2019 by Pearson",? 353,3.8 out of 5 stars,"
    
        
        
            Pearson Education
        
    
"
,,,,
https://m.media-amazon.com/images/I/91McxTukgvL._AC_UY218_.jpg,"The Future of the Mind: The Scientific Quest to Understand, Enhance and Empower the Mind",? 370,4.6 out of 5 stars,"
    
        
        
            Michio Kaku
        
    
"
,,,,
https://m.media-amazon.com/images/I/71ouuGcRUQL._AC_UY218_.jpg,Heat Transfer - SIE (Si Units),? 569,3.9 out of 5 stars,J Holman
,,,,
https://m.media-amazon.com/images/I/71jBwXU6G0L._AC_UY218_.jpg,"Design & Analysis of Computer Algorithms, 1e",? 317,3.5 out of 5 stars,AHO
,,,,
https://m.media-amazon.com/images/I/51XAP--jubL._AC_UY218_.jpg,"Semiconductor Device Fundamentals, 1e",? 719,3.3 out of 5 stars,PIERRET
,,,,
https://m.media-amazon.com/images/I/81N7ztYWjLL._AC_UY218_.jpg,GATE Mechanical Engineering  | GATE 2020 | By Pearson,? 581,1.0 out of 5 stars,by 
,,,,
https://m.media-amazon.com/images/I/61ZrOlFRuJL._AC_UY218_.jpg,"Previous Years' Solved Question Papers: GATE Mechanical Engineering, 2019 by Pearson",? 353,3.8 out of 5 stars,"
    
        
        
            Pearson Education
        
    
"
,,,,
https://m.media-amazon.com/images/I/51ss7ESNUjL._AC_UY218_.jpg,"R Programming For Dummies, 2ed",? 479,4.6 out of 5 stars,Andrie de Vries
,,,,
https://m.media-amazon.com/images/I/71jc0nQSUcL._AC_UY218_.jpg,Airport Planning and Design,? 145,3.3 out of 5 stars,Khanna Sk
,,,,
https://m.media-amazon.com/images/I/51m+2NSSrQL._AC_UY218_.jpg,"Bioinformatics: Methods and Applications: Genomics, Proteomics and Drug Discovery",? 475,3.0 out of 5 stars,Rastogi
,,,,
https://m.media-amazon.com/images/I/413ekJjtrWL._AC_UY218_.jpg,Routing Tcp/Ip - Vol. 1,? 830,4.5 out of 5 stars,"
    
        
        
            Jeff Doyle
        
    
"
,,,,
https://m.media-amazon.com/images/I/91SF5RLCnvL._AC_UY218_.jpg,Transportation Engineering,? 489,3.5 out of 5 stars,"C. Jotin Khisty 
B. Kent Lall"
,,,,
https://m.media-amazon.com/images/I/917qtBWzSYL._AC_UY218_.jpg,Objective Electrical Engineering for Diploma Engineers,? 188,3.5 out of 5 stars,"
    
        
        
            GKP
        
    
"
,,,,
https://m.media-amazon.com/images/I/91BsVzlvTiL._AC_UY218_.jpg,Alan Turing: The Enigma (Film Tie-In),? 344,4.1 out of 5 stars,"
    
        
        
            Andrew Hodges
        
    
"
,,,,
https://m.media-amazon.com/images/I/71KsRP2rF6L._AC_UY218_.jpg,"Cloud Computing, A Practical Approach",? 335,4.0 out of 5 stars,"
    
        
        
            Anthony Velte
        
    
"
,,,,
https://m.media-amazon.com/images/I/81N7ztYWjLL._AC_UY218_.jpg,GATE Mechanical Engineering  | GATE 2020 | By Pearson,? 581,1.0 out of 5 stars,by 
,,,,
https://m.media-amazon.com/images/I/61ZrOlFRuJL._AC_UY218_.jpg,"Previous Years' Solved Question Papers: GATE Mechanical Engineering, 2019 by Pearson",? 353,3.8 out of 5 stars,"
    
        
        
            Pearson Education
        
    
"
,,,,
https://m.media-amazon.com/images/I/91+FqDqaJLL._AC_UY218_.jpg,Cloud Computing: A Hands-on Approach,? 460,3.9 out of 5 stars,"
    
        
        
            Arshdeep Bahga
        
    
"
,,,,
https://m.media-amazon.com/images/I/71VJtXP8LEL._AC_UY218_.jpg,Elements of Fracture Mechanics,? 499,4.2 out of 5 stars,Prashant Kumar
,,,,
https://m.media-amazon.com/images/I/51ezdvyHiIL._AC_UY218_.jpg,Biostatistics 3Ed (Pb),? 545,4.4 out of 5 stars,Veer Bala Rastogi
,,,,
https://m.media-amazon.com/images/I/91R8koRnP2L._AC_UY218_.jpg,Mining Engineering Objective Type With Detailed Synopsis.(USEFULL FOR. ECET FDH.SINGARANI.JMET.MJET.COAL INDIA LTD.SAIL.IOCL.ONGC.MOIL.NMDC.GMDC.RSMML.GATE.ETC. 2019 EDITION) all competitive mining,? 291,2.9 out of 5 stars,A Team Of An Experienced Lecturers
,,,,
https://m.media-amazon.com/images/I/71gzEzycdsL._AC_UY218_.jpg,Network Analysis and Synthesis,? 466,3.9 out of 5 stars,S Ghosh
,,,,
https://m.media-amazon.com/images/I/411ZHahIt2L._AC_UY218_.jpg,Design of Transformers,? 730,4.2 out of 5 stars,"
    
        
        
            Indrajit Dasgupta
        
    
"
,,,,
https://m.media-amazon.com/images/I/417GboVsUwL._AC_UY218_.jpg,"Data Structures and Algorithm Analysis in C, 2e",? 495,3.4 out of 5 stars,Weiss
,,,,
https://m.media-amazon.com/images/I/31DND7fxttL._AC_UY218_.jpg,Digital Logic & Computer Design,? 310,3.1 out of 5 stars,Mano
,,,,
https://m.media-amazon.com/images/I/71B3QRp2DbL._AC_UY218_.jpg,"Linux: The Complete Reference, Sixth Edition",? 701,4.2 out of 5 stars,"
    
        
        
            Richard Petersen
        
    
"
,,,,
https://m.media-amazon.com/images/I/61t4oxbE-sL._AC_UY218_.jpg,Designing Applications with Spring Boot 2.2 and React JS,? 719,5.0 out of 5 stars,"
    
        
        
            Dinesh Rajput
        
    
"
,,,,
https://m.media-amazon.com/images/I/51Ti8YHkc6L._AC_UY218_.jpg,Civil Engineering Drawing & House Planning: A Text Book,? 129,3.5 out of 5 stars,B. P. Verma
,,,,
https://m.media-amazon.com/images/I/518A9Jq39pL._AC_UY218_.jpg,Technical Aptitude for Interviews: Computer Science and IT,? 470,4.2 out of 5 stars,Sharma Ela Kashyap
,,,,
https://m.media-amazon.com/images/I/711EmIF0NVL._AC_UY218_.jpg,MySQL(TM): The Complete Reference,? 555,4.2 out of 5 stars,"
    
        
        
            Vikram Vaswani
        
    
"
,,,,
https://m.media-amazon.com/images/I/91vnriVxdZL._AC_UY218_.jpg,Computer Organization and Architecture: Designing for Performance,? 500,4.1 out of 5 stars,"
    
        
        
            William Stallings
        
    
"
,,,,
https://m.media-amazon.com/images/I/51LfVlCscSL._AC_UY218_.jpg,Electrical Systems Design: Data Handbook,? 181.91,4.2 out of 5 stars,M. K. Giridharan
,,,,
https://m.media-amazon.com/images/I/81j7J7cN59L._AC_UY218_.jpg,"A Text Book on Industrial Engineering, Robotics & Mechatronics for GATE, ESE & PSUs",? 410,3.3 out of 5 stars,Swadesh Kumar Singh
,,,,
https://m.media-amazon.com/images/I/51vlzzkNlSL._AC_UY218_.jpg,"Advanced Engineering Mathematics, 10ed, ISV",? 773,3.9 out of 5 stars,"
    
        
        
            Erwin Kreyszig
        
    
"
,,,,
https://m.media-amazon.com/images/I/51dJUcDMNRL._AC_UY218_.jpg,"Callister's Materials Science and Engineering, 2ed (WIND)",? 491,3.8 out of 5 stars,by 
,,,,
https://m.media-amazon.com/images/I/81N7ztYWjLL._AC_UY218_.jpg,GATE Mechanical Engineering  | GATE 2020 | By Pearson,? 581,1.0 out of 5 stars,by 
,,,,
https://m.media-amazon.com/images/I/61ZrOlFRuJL._AC_UY218_.jpg,"Previous Years' Solved Question Papers: GATE Mechanical Engineering, 2019 by Pearson",? 353,3.8 out of 5 stars,"
    
        
        
            Pearson Education
        
    
"
,,,,
https://m.media-amazon.com/images/I/51hWfZl8hjL._AC_UY218_.jpg,Bioseparations: Principles and Techniques,? 270,4.7 out of 5 stars,Sivasankar
,,,,
https://m.media-amazon.com/images/I/711ZYHJH6HL._AC_UY218_.jpg,Numerical Methods in Engineering & Science: with Programs in C and C++,? 522,4.5 out of 5 stars,B. S. Grewal
,,,,
https://m.media-amazon.com/images/I/91nRxdwMBRL._AC_UY218_.jpg,Numerical Methods for Engineers,? 599,3.5 out of 5 stars,Canale Chapra
,,,,
https://m.media-amazon.com/images/I/314wudCdPiL._AC_UY218_.jpg,Singer's Engineering Mechanics Statics and Dynamics,? 516,3.2 out of 5 stars,K. Vijay Kumar Reddy
,,,,
https://m.media-amazon.com/images/I/81t3x-VuPIL._AC_UY218_.jpg,Vogel's Qualitative Inorganic Analysis,? 410.85,4.6 out of 5 stars,Svehla / Sivasankar
,,,,
https://m.media-amazon.com/images/I/61ksTbaI6lL._AC_UY218_.jpg,The Art of Invisibility,"? 1,054",5.0 out of 5 stars,Kevin Mitnick
,,,,
https://m.media-amazon.com/images/I/81e2hRA0R7L._AC_UY218_.jpg,Reinforcement Learning – An Introduction (Adaptive Computation and Machine Learning series),"? 4,450",4.0 out of 5 stars,"
    
        
        
            Richard S. Sutton
        
    
"
,,,,
https://m.media-amazon.com/images/I/51MbH+Hs2DL._AC_UY218_.jpg,"Transport Phenomena, 2ed",? 689,4.2 out of 5 stars,R. Byron Bird
,,,,
https://m.media-amazon.com/images/I/61riDbHrxBL._AC_UY218_.jpg,An Introduction to Mechanics of Solids (In SI Units),? 489,3.5 out of 5 stars,CRANDALL
,,,,
https://m.media-amazon.com/images/I/71+yJZELOXL._AC_UY218_.jpg,Cradle to Cradle (Patterns of Life),? 294,4.0 out of 5 stars,"
    
        
        
            Michael Braungart
        
    
"
,,,,
https://m.media-amazon.com/images/I/71F231-YUML._AC_UY218_.jpg,Physical Chemistry: A Molecular Approach,? 799,4.5 out of 5 stars,"
    
        
        
            Donald A. McQuarrie
        
    
"
,,,,
https://m.media-amazon.com/images/I/61AnHkiZtzL._AC_UY218_.jpg,Higher Engineering Mathematics,? 998,3.8 out of 5 stars,"H.K. Dass,  Rajnish Verma"
,,,,
https://m.media-amazon.com/images/I/41eetEsyCPL._AC_UY218_.jpg,"Building Construction: Metric Volume 1, 5e: Metric - Vol. 1",? 350,4.8 out of 5 stars,McKay
,,,,
https://m.media-amazon.com/images/I/81uG9zZ0VML._AC_UY218_.jpg,The C Answer Book,? 212,4.1 out of 5 stars,Tondo
,,,,
https://m.media-amazon.com/images/I/51eC9+qYRSL._AC_UY218_.jpg,Textbook of Pharmaceutical Organic Chemistry,? 249,4.0 out of 5 stars,"
    
        
        
            Mohammed Ali
        
    
"
,,,,
https://m.media-amazon.com/images/I/51fLrCaneRL._AC_UY218_.jpg,Business Research Methods: A South-Asian Perspective with CourseMate,? 399,4.8 out of 5 stars,William G. Zikmund Et Al
,,,,
https://m.media-amazon.com/images/I/51vlzzkNlSL._AC_UY218_.jpg,"Advanced Engineering Mathematics, 10ed, ISV",? 773,3.9 out of 5 stars,"
    
        
        
            Erwin Kreyszig
        
    
"
,,,,
https://m.media-amazon.com/images/I/51dJUcDMNRL._AC_UY218_.jpg,"Callister's Materials Science and Engineering, 2ed (WIND)",? 491,3.8 out of 5 stars,by 
,,,,
https://m.media-amazon.com/images/I/81N7ztYWjLL._AC_UY218_.jpg,GATE Mechanical Engineering  | GATE 2020 | By Pearson,? 581,1.0 out of 5 stars,by 
,,,,
https://m.media-amazon.com/images/I/61ZrOlFRuJL._AC_UY218_.jpg,"Previous Years' Solved Question Papers: GATE Mechanical Engineering, 2019 by Pearson",? 353,3.8 out of 5 stars,"
    
        
        
            Pearson Education
        
    
"
,,,,
https://m.media-amazon.com/images/I/51fLrCaneRL._AC_UY218_.jpg,Business Research Methods: A South-Asian Perspective with CourseMate,? 399,4.8 out of 5 stars,William G. Zikmund Et Al
,,,,
https://m.media-amazon.com/images/I/71C8ked-o7L._AC_UY218_.jpg,"System Software: An Introduction to Systems Programming, 3e",? 303,4.1 out of 5 stars,BECK
,,,,
https://m.media-amazon.com/images/I/61kJXDx8iZL._AC_UY218_.jpg,Design of Steel Structures: By Limit State Method as Per IS: 800-2007,? 425,3.5 out of 5 stars,"
    
        
        
            S.S. Bhavikatti
        
    
"
,,,,
https://m.media-amazon.com/images/I/81hOD9fCo7L._AC_UY218_.jpg,Electronic Devices 9e: Conventional Current Version,? 829,3.3 out of 5 stars,Floyd
,,,,
https://m.media-amazon.com/images/I/8104NJ81CtL._AC_UY218_.jpg,Computer Organization & Architecture 10/,? 599,4.0 out of 5 stars,Stallings
,,,,
https://m.media-amazon.com/images/I/51EOPeYNVWL._AC_UY218_.jpg,Power System Analysis and Design,? 325,3.8 out of 5 stars,Dr. B.R. GUPTA
,,,,
https://m.media-amazon.com/images/I/41muB3daH7L._AC_UY218_.jpg,"Physical Chemistry, 3e",? 623,4.8 out of 5 stars,Engel
,,,,
https://m.media-amazon.com/images/I/818Y+W5mseL._AC_UY218_.jpg,A Textbook of Agricultural Statistics,? 399,4.2 out of 5 stars,R. Rangaswamy
,,,,
https://m.media-amazon.com/images/I/811K9eoEKQL._AC_UY218_.jpg,Programming in Python 3: A Complete Introduction to the Python Language,? 518,3.5 out of 5 stars,"
    
        
        
            Mark Summerfield
        
    
"
,,,,
https://m.media-amazon.com/images/I/91hcIhGsfGL._AC_UY218_.jpg,"Biochemical Calculations, 2ed",? 539,4.7 out of 5 stars,"
    
        
        
            Irwin H. Segel
        
    
"
,,,,
https://m.media-amazon.com/images/I/51r78ahEbEL._AC_UY218_.jpg,"Angular Interview Questions and Answers …Including Angular 6, 5, 4 and 2",? 235,2.5 out of 5 stars,Anil Singh
,,,,
https://m.media-amazon.com/images/I/71PpQfpxdNL._AC_UY218_.jpg,Introduction to Engineering Mathematics - Vol. 1,? 250.75,4.1 out of 5 stars,Dass H.K.
,,,,
https://m.media-amazon.com/images/I/61gapSupCZL._AC_UY218_.jpg,"Discrete Mathematics, with Graph Theroy and Combinatorics",? 494,4.6 out of 5 stars,T Veerarajan
,,,,
https://m.media-amazon.com/images/I/81OCl-1HMAL._AC_UY218_.jpg,Pale Blue Dot: A Vision of the Human Future in Space,? 594,4.4 out of 5 stars,"
    
        
        
            Carl Sagan
        
    
"
,,,,
https://m.media-amazon.com/images/I/41Agw3M-u4L._AC_UY218_.jpg,"Communicative English for Engineers and Professionals, 1e",? 228,3.5 out of 5 stars,NITIN BHATNAGAR
,,,,
https://m.media-amazon.com/images/I/41AAf80yFCL._AC_UY218_.jpg,Computer Organization and Embedded Systems,? 565,4.5 out of 5 stars,Carl Hamacher
,,,,
https://m.media-amazon.com/images/I/51vlzzkNlSL._AC_UY218_.jpg,"Advanced Engineering Mathematics, 10ed, ISV",? 773,3.9 out of 5 stars,"
    
        
        
            Erwin Kreyszig
        
    
"
,,,,
https://m.media-amazon.com/images/I/51dJUcDMNRL._AC_UY218_.jpg,"Callister's Materials Science and Engineering, 2ed (WIND)",? 491,3.8 out of 5 stars,by 
,,,,
https://m.media-amazon.com/images/I/81N7ztYWjLL._AC_UY218_.jpg,GATE Mechanical Engineering  | GATE 2020 | By Pearson,? 581,1.0 out of 5 stars,by 
,,,,
https://m.media-amazon.com/images/I/61ZrOlFRuJL._AC_UY218_.jpg,"Previous Years' Solved Question Papers: GATE Mechanical Engineering, 2019 by Pearson",? 353,3.8 out of 5 stars,"
    
        
        
            Pearson Education
        
    
"
,,,,
https://m.media-amazon.com/images/I/71kBRLo8ZtL._AC_UY218_.jpg,"Data Structures & Algorithms, 1e",? 464.31,4.3 out of 5 stars,AHO
,,,,
https://m.media-amazon.com/images/I/41I+eYsrwLL._AC_UY218_.jpg,Complex Variables and Applications,? 580,3.4 out of 5 stars,Brown
,,,,
https://m.media-amazon.com/images/I/719TTnzh7hL._AC_UY218_.jpg,Theory of Elastic Stability,? 485,4.5 out of 5 stars,Stephen Timoshenko
,,,,
https://m.media-amazon.com/images/I/51kyf5NGhmL._AC_UY218_.jpg,Cambridge IGCSE Computer Science,? 696.20,3.3 out of 5 stars,David Watson
,,,,
https://m.media-amazon.com/images/I/71lKR6JWtWL._AC_UY218_.jpg,C# 4.0 The Complete Reference,? 490,4.1 out of 5 stars,"
    
        
        
            Herbert Schildt
        
    
"
,,,,
https://m.media-amazon.com/images/I/713T78qT4EL._AC_UY218_.jpg,ADVANCED CONCEPTS IN OPERATING SYSTEMS,? 391,4.3 out of 5 stars,Mukesh Singhal
,,,,
https://m.media-amazon.com/images/I/A1+YO9gYz2L._AC_UY218_.jpg,CAD/CAM,? 317,3.4 out of 5 stars,M. Groover
,,,,
https://m.media-amazon.com/images/I/41n9-ts4vkL._AC_UY218_.jpg,"Programming Languages: Concepts & Constructs, 2e",? 203,5.0 out of 5 stars,SETHI
,,,,
https://m.media-amazon.com/images/I/91GnNujhNlL._AC_UY218_.jpg,Data and Computer Communications by Pearson,? 580,4.7 out of 5 stars,Stallings William
,,,,
https://m.media-amazon.com/images/I/51Px5WJ6khL._AC_UY218_.jpg,Distributed Operating Systems: Concepts and Design,? 344,4.4 out of 5 stars,Sinha
,,,,
https://m.media-amazon.com/images/I/81N7ztYWjLL._AC_UY218_.jpg,GATE Mechanical Engineering  | GATE 2020 | By Pearson,? 581,1.0 out of 5 stars,by 
,,,,
https://m.media-amazon.com/images/I/61ZrOlFRuJL._AC_UY218_.jpg,"Previous Years' Solved Question Papers: GATE Mechanical Engineering, 2019 by Pearson",? 353,3.8 out of 5 stars,"
    
        
        
            Pearson Education
        
    
"
,,,,
https://m.media-amazon.com/images/I/714YY5MX22L._AC_UY218_.jpg,CCENT/CCNA ICND1 100-105 (Book & CD),? 559,3.6 out of 5 stars,Odom
,,,,
https://m.media-amazon.com/images/I/91e2k9IQfDL._AC_UY218_.jpg,Textbook of Finite Element Analysis,? 276,4.0 out of 5 stars,Seshu
,,,,
https://m.media-amazon.com/images/I/71cxovcq6VL._AC_UY218_.jpg,Fundamentals of Management 9ed,? 450,3.7 out of 5 stars,Robbins
,,,,
https://m.media-amazon.com/images/I/91xVzbmQt6L._AC_UY218_.jpg,Computer Graphics Principles and Practice in C: Principles & Practice in C,? 188,4.8 out of 5 stars,Andries van Dam; F. Hughes John; James D. Foley; Steven K. Feiner
,,,,
https://m.media-amazon.com/images/I/51nag-SvYqL._AC_UY218_.jpg,Introduction to C Programming,? 453,5.0 out of 5 stars,"
    
        
        
            Reema Thareja
        
    
"
,,,,
https://m.media-amazon.com/images/I/81pVNEGe7IL._AC_UY218_.jpg,Building Materials,? 250,3.6 out of 5 stars,Varghese P.C
,,,,
https://m.media-amazon.com/images/I/71MvRaoZByL._AC_UY218_.jpg,Process Calculations,? 225,3.4 out of 5 stars,Venkataramani V
,,,,
https://m.media-amazon.com/images/I/517Auue63aL._AC_UY218_.jpg,"AMIE - Section (B) Circuit and Field Theory (EL- 404) Electrical Engineering Solved and Unsolved Paper (Summer,2016)",? 230,4.0 out of 5 stars,Jain Brothers
,,,,
https://m.media-amazon.com/images/I/711Z2XWDsqL._AC_UY218_.jpg,Software Engineering: For VTU,? 450,4.0 out of 5 stars,Ian Sommerville
,,,,
https://m.media-amazon.com/images/I/31otb7uFFuL._AC_UY218_.jpg,"Practical Information for Quantity Surveyors, Property Valuers, Architects, Engineers and Builders (PVG)",? 219,3.5 out of 5 stars,Late P. T. Joglekar
,,,,
https://m.media-amazon.com/images/I/81N7ztYWjLL._AC_UY218_.jpg,GATE Mechanical Engineering  | GATE 2020 | By Pearson,? 581,1.0 out of 5 stars,by 
,,,,
https://m.media-amazon.com/images/I/61ZrOlFRuJL._AC_UY218_.jpg,"Previous Years' Solved Question Papers: GATE Mechanical Engineering, 2019 by Pearson",? 353,3.8 out of 5 stars,"
    
        
        
            Pearson Education
        
    
"
,,,,
https://m.media-amazon.com/images/I/51zr-QJT77L._AC_UY218_.jpg,"Principles of Soft Computing, 2ed (WIND)",? 450,4.9 out of 5 stars,"S.N. Sivanandam, S.N. Deepa"
,,,,
https://m.media-amazon.com/images/I/41L8Qz69cxL._AC_UY218_.jpg,Programming in C,? 449,4.3 out of 5 stars,Ajay Mittal
,,,,
https://m.media-amazon.com/images/I/71KqIVBEJhL._AC_UY218_.jpg,Probability -  Statistics and Random Processes,? 450,3.6 out of 5 stars,T Veerarajan
,,,,
https://m.media-amazon.com/images/I/81N7ztYWjLL._AC_UY218_.jpg,GATE Mechanical Engineering  | GATE 2020 | By Pearson,? 581,1.0 out of 5 stars,by 
,,,,
https://m.media-amazon.com/images/I/61ZrOlFRuJL._AC_UY218_.jpg,"Previous Years' Solved Question Papers: GATE Mechanical Engineering, 2019 by Pearson",? 353,3.8 out of 5 stars,"
    
        
        
            Pearson Education
        
    
"
